key,press_time,release_time,dwell_time,flight_time
s,0.0,90.11,90.11,0.0
e,217.02,326.16,109.14,126.9
c,436.84,565.89,129.05,110.68
u,688.83,837.98,149.15,122.94
r,1016.35,1103.56,87.22,178.37
e,1303.95,1471.49,167.54,200.39
p,1597.95,1728.77,130.82,126.46
a,1796.42,1935.33,138.92,67.65
s,2116.6,2254.23,137.63,181.27
s,2428.61,2498.5,69.89,174.38
w,2612.62,2740.7,128.08,114.12
o,2885.25,3004.62,119.37,144.55
r,3117.52,3219.29,101.76,112.91
d,3376.72,3516.04,139.32,157.44
1,3651.67,3737.7,86.03,135.63
2,3864.15,4021.27,157.12,126.45
3,4167.8,4291.41,123.6,146.54
