key,press_time,release_time,dwell_time,flight_time
s,0.0,108.91,108.91,0.0
e,211.57,332.28,120.71,102.67
c,503.11,621.8,118.69,170.83
u,749.29,846.32,97.03,127.49
r,995.96,1147.6,151.64,149.64
e,1252.33,1362.97,110.64,104.73
p,1490.35,1659.55,169.19,127.38
a,1876.04,2071.4,195.36,216.49
s,2210.99,2315.94,104.96,139.59
s,2463.48,2591.08,127.6,147.54
w,2701.85,2816.43,114.58,110.77
o,2982.5,3113.54,131.05,166.06
r,3188.42,3327.55,139.14,74.87
d,3422.75,3509.36,86.61,95.2
1,3659.99,3827.9,167.92,150.63
2,3978.74,4113.56,134.83,150.83
3,4242.33,4422.25,179.92,128.77
