key,press_time,release_time,dwell_time,flight_time
s,0.0,140.74,140.74,0.0
e,340.81,591.03,250.21,200.07
c,718.32,924.09,205.78,127.29
u,1142.53,1385.15,242.62,218.43
r,1526.65,1799.08,272.43,141.5
e,1930.68,2173.14,242.47,131.6
p,2273.99,2620.51,346.52,100.85
a,2817.66,3049.77,232.11,197.15
s,3233.12,3466.1,232.99,183.35
s,3533.14,3800.53,267.39,67.03
w,3936.39,4160.97,224.58,135.86
o,4354.34,4527.17,172.83,193.37
r,4706.69,4926.42,219.73,179.52
d,5117.71,5372.61,254.9,191.29
1,5539.04,5811.89,272.85,166.43
2,6103.17,6341.06,237.89,291.28
3,6461.13,6695.56,234.43,120.07
