key,press_time,release_time,dwell_time,flight_time
s,0.0,40.0,40.0,0.0
e,201.03,382.6,181.57,161.03
c,492.78,612.78,119.99,110.18
u,686.49,726.49,40.0,73.71
r,872.8,1069.29,196.49,146.31
e,1156.24,1300.21,143.97,86.95
p,1487.42,1680.21,192.79,187.21
a,1790.41,1988.26,197.85,110.2
s,2074.0,2276.68,202.67,85.74
s,2350.74,2491.54,140.79,74.07
w,2675.0,2827.57,152.58,183.46
o,2926.33,2972.94,46.61,98.76
r,3096.55,3195.4,98.85,123.61
d,3417.44,3486.82,69.38,222.04
1,3525.02,3806.47,281.46,38.2
2,3981.37,4280.57,299.21,174.89
3,4483.41,4554.84,71.43,202.84
