key,press_time,release_time,dwell_time,flight_time
s,0.0,50.76,50.76,0.0
e,173.78,248.8,75.02,123.02
c,322.53,409.5,86.97,73.73
u,490.18,597.91,107.72,80.68
r,707.91,775.57,67.66,110.01
e,900.15,958.21,58.05,124.58
p,1074.56,1188.49,113.93,116.36
a,1253.53,1337.27,83.74,65.04
s,1433.09,1492.36,59.27,95.82
s,1578.37,1651.08,72.71,86.0
w,1784.63,1873.72,89.09,133.55
o,1957.93,2003.02,45.09,84.21
r,2118.65,2185.74,67.1,115.62
d,2282.47,2356.95,74.47,96.73
1,2462.6,2555.7,93.09,105.66
2,2652.98,2771.22,118.24,97.28
3,2890.16,2985.86,95.69,118.94
