key,press_time,release_time,dwell_time,flight_time
s,0.0,201.19,201.19,0.0
e,447.46,672.98,225.52,246.26
c,805.64,949.85,144.21,132.66
u,1168.15,1430.08,261.93,218.3
r,1611.67,1853.36,241.69,181.59
e,1955.52,2162.34,206.82,102.16
p,2306.92,2499.2,192.28,144.58
a,2645.92,2810.2,164.28,146.72
s,2960.59,3192.4,231.81,150.4
s,3399.87,3582.58,182.71,207.47
w,3727.55,3924.92,197.36,144.97
o,4134.17,4360.91,226.74,209.26
r,4595.89,4850.29,254.4,234.98
d,5057.84,5171.31,113.48,207.54
1,5313.26,5555.39,242.13,141.95
2,5700.01,6044.29,344.28,144.62
3,6254.67,6474.55,219.88,210.38
