key,press_time,release_time,dwell_time,flight_time
s,0.0,68.04,68.04,0.0
e,262.82,302.82,40.0,194.78
c,587.47,750.27,162.8,284.65
u,957.01,1161.85,204.84,206.74
r,1411.93,1493.81,81.88,250.07
e,1625.84,1693.98,68.14,132.03
p,1837.41,1976.49,139.08,143.43
a,2249.07,2456.54,207.47,272.58
s,2595.8,2682.99,87.19,139.26
s,2740.43,2882.91,142.48,57.44
w,2929.97,3145.76,215.79,47.07
o,3216.97,3354.31,137.34,71.21
r,3468.21,3594.3,126.1,113.9
d,3791.02,3831.73,40.72,196.71
1,3952.31,4055.84,103.53,120.57
2,4236.38,4356.62,120.25,180.54
3,4533.83,4688.38,154.55,177.21
