key,press_time,release_time,dwell_time,flight_time
s,0.0,154.56,154.56,0.0
e,289.37,421.82,132.45,134.81
c,579.48,702.42,122.93,157.66
u,797.07,939.53,142.45,94.65
r,1081.34,1189.34,107.99,141.82
e,1358.65,1479.13,120.48,169.32
p,1608.51,1737.2,128.69,129.37
a,1877.27,2050.35,173.07,140.07
s,2182.69,2302.35,119.66,132.34
s,2466.59,2561.4,94.81,164.24
w,2676.43,2781.78,105.35,115.03
o,2940.8,3101.15,160.35,159.02
r,3144.81,3269.08,124.27,43.66
d,3389.75,3506.71,116.97,120.67
1,3585.43,3752.21,166.77,78.72
2,3920.8,4000.03,79.23,168.6
3,4148.6,4264.11,115.51,148.57
