key,press_time,release_time,dwell_time,flight_time
s,0.0,102.29,102.29,0.0
e,242.27,338.14,95.87,139.98
c,458.98,590.33,131.34,120.84
u,665.62,796.71,131.08,75.3
r,919.06,1062.44,143.38,122.36
e,1237.01,1389.44,152.43,174.57
p,1499.78,1645.19,145.4,110.34
a,1743.71,1827.86,84.16,98.52
s,1986.7,2130.91,144.21,158.83
s,2355.95,2478.53,122.58,225.04
w,2621.05,2710.0,88.95,142.52
o,2837.72,2957.52,119.79,127.72
r,3092.65,3202.98,110.33,135.14
d,3325.6,3456.97,131.37,122.62
1,3597.72,3699.66,101.93,140.75
2,3827.82,3991.83,164.02,128.16
3,4139.21,4305.69,166.48,147.38
