key,press_time,release_time,dwell_time,flight_time
s,0.0,69.8,69.8,0.0
e,178.14,248.44,70.31,108.33
c,336.13,416.8,80.67,87.69
u,487.91,554.24,66.33,71.11
r,605.75,701.89,96.14,51.51
e,814.63,901.12,86.5,112.73
p,998.62,1113.9,115.28,97.49
a,1199.15,1265.91,66.76,85.25
s,1360.49,1413.09,52.61,94.57
s,1483.61,1540.23,56.62,70.52
w,1606.2,1711.21,105.02,65.96
o,1787.87,1838.29,50.42,76.66
r,1890.07,1967.96,77.89,51.78
d,2028.1,2068.1,40.0,60.14
1,2176.22,2265.96,89.74,108.12
2,2343.39,2458.48,115.09,77.43
3,2553.8,2655.31,101.52,95.32
