key,press_time,release_time,dwell_time,flight_time
s,0.0,250.32,250.32,0.0
e,448.93,556.8,107.87,198.61
c,860.04,1063.65,203.61,303.24
u,1248.07,1389.97,141.91,184.42
r,1570.93,1613.45,42.52,180.96
e,1769.91,1945.69,175.78,156.46
p,1990.54,2090.23,99.69,44.85
a,2310.78,2482.46,171.68,220.55
s,2720.25,2942.51,222.26,237.79
s,3073.85,3305.87,232.02,131.34
w,3588.73,3760.17,171.44,282.86
o,3919.21,4103.9,184.68,159.04
r,4208.34,4337.91,129.57,104.44
d,4487.69,4783.1,295.41,149.78
1,5018.25,5186.74,168.49,235.15
2,5431.11,5483.68,52.57,244.37
3,5687.53,5914.37,226.84,203.84
