key,press_time,release_time,dwell_time,flight_time
s,0.0,116.74,116.74,0.0
e,205.8,318.58,112.78,89.06
c,412.96,463.6,50.64,94.38
u,566.09,623.87,57.79,102.49
r,680.99,790.13,109.13,57.12
e,876.84,976.58,99.75,86.71
p,1073.73,1174.69,100.96,97.15
a,1263.27,1381.94,118.66,88.58
s,1504.24,1575.2,70.96,122.3
s,1669.51,1751.84,82.33,94.31
w,1833.6,1905.48,71.88,81.75
o,1993.26,2087.04,93.77,87.79
r,2194.31,2305.61,111.3,107.27
d,2355.15,2415.53,60.38,49.54
1,2490.37,2620.95,130.58,74.84
2,2740.85,2857.35,116.5,119.9
3,2993.1,3103.74,110.64,135.75
