key,press_time,release_time,dwell_time,flight_time
s,0.0,98.22,98.22,0.0
e,209.49,319.84,110.35,111.28
c,485.24,617.82,132.57,165.4
u,719.92,856.43,136.51,102.1
r,1041.49,1122.31,80.82,185.06
e,1263.09,1393.73,130.64,140.79
p,1516.89,1612.47,95.58,123.16
a,1737.51,1889.58,152.07,125.05
s,2058.66,2210.02,151.36,169.08
s,2375.19,2462.02,86.82,165.17
w,2596.44,2712.53,116.09,134.43
o,2887.13,2988.04,100.91,174.59
r,3124.69,3207.28,82.58,136.66
d,3345.82,3463.41,117.59,138.54
1,3636.88,3795.45,158.57,173.48
2,3948.18,4122.9,174.72,152.73
3,4305.41,4475.03,169.62,182.51
