key,press_time,release_time,dwell_time,flight_time
s,0.0,74.54,74.54,0.0
e,171.63,233.61,61.98,97.09
c,310.9,399.55,88.66,77.29
u,518.62,583.7,65.08,119.06
r,650.01,721.33,71.32,66.31
e,807.42,873.87,66.45,86.09
p,942.64,1027.45,84.8,68.77
a,1096.42,1156.48,60.06,68.97
s,1250.56,1300.77,50.21,94.08
s,1384.02,1431.44,47.42,83.25
w,1514.48,1578.38,63.91,83.03
o,1679.91,1751.13,71.22,101.53
r,1834.62,1902.61,67.99,83.49
d,1988.33,2050.41,62.08,85.73
1,2144.85,2226.75,81.9,94.43
2,2319.14,2404.73,85.59,92.4
3,2501.04,2591.22,90.18,96.31
