key,press_time,release_time,dwell_time,flight_time
s,0.0,78.38,78.38,0.0
e,165.61,229.38,63.77,87.23
c,349.98,439.02,89.04,120.6
u,510.11,583.4,73.29,71.09
r,697.11,771.74,74.63,113.71
e,917.51,978.6,61.1,145.76
p,1097.29,1197.01,99.72,118.68
a,1321.01,1419.98,98.97,124.01
s,1519.5,1608.04,88.54,99.53
s,1712.71,1794.77,82.06,104.67
w,1899.72,1999.18,99.46,104.95
o,2077.82,2169.18,91.36,78.64
r,2265.38,2363.11,97.73,96.2
d,2524.83,2609.69,84.86,161.71
1,2727.73,2810.29,82.56,118.04
2,2912.36,3042.32,129.96,102.07
3,3175.71,3272.72,97.0,133.39
