key,press_time,release_time,dwell_time,flight_time
s,0.0,140.77,140.77,0.0
e,285.6,426.11,140.5,144.84
c,579.56,720.9,141.34,153.45
u,847.26,997.84,150.57,126.37
r,1088.59,1217.59,129.0,90.76
e,1315.46,1457.52,142.06,97.86
p,1589.75,1751.76,162.01,132.23
a,1881.76,2025.7,143.94,130.0
s,2168.02,2328.43,160.41,142.32
s,2492.07,2628.02,135.95,163.65
w,2736.7,2884.3,147.6,108.68
o,3029.99,3174.32,144.33,145.69
r,3275.09,3416.61,141.52,100.76
d,3507.38,3653.26,145.88,90.77
1,3815.7,3981.53,165.83,162.44
2,4127.36,4259.74,132.38,145.83
3,4327.45,4507.92,180.47,67.71
