key,press_time,release_time,dwell_time,flight_time
s,0.0,129.65,129.65,0.0
e,297.64,360.41,62.77,167.99
c,528.74,647.64,118.9,168.32
u,810.27,961.46,151.18,162.64
r,1105.54,1199.66,94.12,144.08
e,1404.98,1505.62,100.64,205.33
p,1674.72,1840.86,166.13,169.1
a,1915.0,2052.53,137.53,74.15
s,2197.75,2341.05,143.3,145.22
s,2439.62,2589.44,149.82,98.57
w,2724.19,2764.19,40.0,134.75
o,2865.89,3009.11,143.22,101.7
r,3178.61,3282.37,103.77,169.5
d,3442.87,3580.59,137.72,160.49
1,3741.22,3956.64,215.42,160.63
2,4039.8,4163.3,123.51,83.16
3,4306.49,4454.66,148.17,143.19
