key,press_time,release_time,dwell_time,flight_time
s,0.0,81.19,81.19,0.0
e,203.79,324.13,120.34,122.59
c,429.06,580.04,150.98,104.93
u,699.5,811.44,111.94,119.46
r,963.58,1139.79,176.21,152.14
e,1257.42,1386.06,128.64,117.63
p,1533.01,1667.93,134.92,146.95
a,1833.42,2001.5,168.09,165.49
s,2193.8,2306.92,113.11,192.3
s,2415.91,2516.79,100.87,109.0
w,2638.92,2754.67,115.75,122.13
o,2928.43,3081.41,152.99,173.76
r,3224.15,3349.18,125.04,142.73
d,3458.4,3519.16,60.77,109.21
1,3657.17,3768.21,111.04,138.01
2,3974.55,4112.52,137.97,206.33
3,4224.03,4319.99,95.96,111.51
