key,press_time,release_time,dwell_time,flight_time
s,0.0,131.16,131.16,0.0
e,197.12,362.8,165.67,65.97
c,508.97,647.71,138.74,146.17
u,766.99,938.48,171.48,119.28
r,1022.33,1158.17,135.84,83.86
e,1284.98,1402.95,117.97,126.81
p,1625.68,1786.78,161.1,222.73
a,1876.43,2003.8,127.37,89.65
s,2196.08,2333.41,137.33,192.28
s,2469.99,2590.13,120.13,136.59
w,2819.71,3025.92,206.21,229.58
o,3173.96,3317.72,143.77,148.04
r,3449.36,3550.46,101.1,131.64
d,3695.39,3844.1,148.71,144.92
1,3945.49,4135.63,190.14,101.39
2,4269.75,4422.76,153.01,134.12
3,4515.93,4672.85,156.91,93.17
