key,press_time,release_time,dwell_time,flight_time
s,0.0,154.58,154.58,0.0
e,371.84,594.86,223.02,217.26
c,731.44,846.85,115.41,136.58
u,1017.1,1201.5,184.4,170.25
r,1422.29,1553.58,131.29,220.79
e,1655.24,1856.76,201.52,101.66
p,2004.65,2121.18,116.53,147.88
a,2356.13,2532.55,176.42,234.95
s,2690.88,2903.28,212.4,158.33
s,3049.99,3187.87,137.88,146.71
w,3338.45,3566.89,228.44,150.58
o,3732.79,3905.34,172.55,165.9
r,4062.84,4316.86,254.02,157.5
d,4480.83,4608.71,127.88,163.97
1,4675.96,4886.87,210.91,67.25
2,5049.21,5247.32,198.11,162.34
3,5423.7,5653.48,229.79,176.38
