key,press_time,release_time,dwell_time,flight_time
s,0.0,44.72,44.72,0.0
e,103.82,167.53,63.7,59.1
c,244.95,321.53,76.57,77.42
u,386.1,426.1,40.0,64.57
r,492.56,547.65,55.09,66.46
e,610.89,672.14,61.24,63.24
p,777.85,829.31,51.46,105.72
a,901.42,952.33,50.91,72.11
s,1054.39,1128.08,73.68,102.07
s,1198.09,1251.53,53.44,70.01
w,1352.99,1400.24,47.24,101.47
o,1469.78,1534.03,64.25,69.54
r,1615.06,1692.96,77.89,81.03
d,1745.94,1791.77,45.83,52.98
1,1859.95,1940.95,81.0,68.18
2,2036.0,2119.39,83.39,95.06
3,2187.78,2265.68,77.91,68.38
