key,press_time,release_time,dwell_time,flight_time
s,0.0,86.84,86.84,0.0
e,272.82,397.46,124.64,185.98
c,524.85,622.55,97.71,127.39
u,756.42,881.24,124.82,133.87
r,1041.15,1167.16,126.01,159.91
e,1304.94,1379.72,74.77,137.79
p,1563.19,1681.95,118.76,183.48
a,1824.89,1925.2,100.3,142.94
s,1994.54,2122.37,127.83,69.35
s,2258.45,2358.75,100.3,136.09
w,2515.23,2610.21,94.98,156.48
o,2807.16,2939.29,132.13,196.94
r,3082.25,3186.75,104.5,142.96
d,3301.08,3373.03,71.95,114.33
1,3490.21,3667.26,177.04,117.19
2,3809.87,3966.45,156.59,142.61
3,4093.63,4263.96,170.32,127.18
