key,press_time,release_time,dwell_time,flight_time
s,0.0,131.29,131.29,0.0
e,224.33,339.47,115.14,93.04
c,457.67,581.94,124.27,118.2
u,715.77,852.89,137.12,133.83
r,1001.29,1104.39,103.1,148.41
e,1265.22,1409.23,144.01,160.83
p,1481.41,1569.24,87.82,72.18
a,1679.29,1834.29,155.0,110.06
s,1982.77,2108.33,125.56,148.48
s,2225.36,2302.94,77.58,117.03
w,2450.89,2569.23,118.35,147.94
o,2648.78,2757.72,108.94,79.55
r,2852.7,2918.36,65.66,94.98
d,3018.81,3137.5,118.69,100.45
1,3325.81,3446.43,120.62,188.31
2,3565.07,3711.02,145.95,118.64
3,3856.46,3992.95,136.49,145.43
