key,press_time,release_time,dwell_time,flight_time
s,0.0,174.63,174.63,0.0
e,302.48,433.43,130.95,127.85
c,640.31,743.04,102.73,206.88
u,949.33,1029.49,80.16,206.3
r,1194.3,1310.97,116.67,164.81
e,1458.27,1621.28,163.01,147.3
p,1725.38,1879.38,154.0,104.1
a,1972.48,2142.97,170.49,93.1
s,2283.03,2396.81,113.77,140.06
s,2483.03,2630.38,147.35,86.22
w,2756.91,2965.13,208.22,126.54
o,3082.61,3122.61,40.0,117.48
r,3286.98,3392.08,105.1,164.37
d,3492.59,3566.88,74.29,100.5
1,3640.0,3799.82,159.82,73.12
2,3923.32,4055.11,131.8,123.5
3,4184.99,4414.06,229.07,129.88
