key,press_time,release_time,dwell_time,flight_time
s,0.0,120.03,120.03,0.0
e,327.64,475.8,148.16,207.61
c,638.27,771.16,132.89,162.47
u,879.63,996.73,117.1,108.47
r,1078.76,1192.25,113.49,82.03
e,1353.75,1470.44,116.68,161.51
p,1657.94,1789.66,131.72,187.5
a,1889.4,2064.87,175.48,99.74
s,2200.44,2341.05,140.62,135.56
s,2435.89,2532.99,97.1,94.84
w,2609.62,2734.57,124.94,76.64
o,2836.11,3026.51,190.4,101.54
r,3274.19,3415.47,141.28,247.68
d,3493.05,3554.01,60.97,77.58
1,3684.59,3837.58,152.99,130.58
2,3987.88,4149.26,161.38,150.3
3,4326.97,4450.5,123.53,177.71
