key,press_time,release_time,dwell_time,flight_time
s,0.0,65.93,65.93,0.0
e,177.13,266.79,89.65,111.21
c,374.61,430.75,56.14,107.83
u,485.49,572.54,87.05,54.74
r,644.59,734.28,89.69,72.05
e,823.85,910.13,86.28,89.56
p,997.04,1087.76,90.72,86.91
a,1178.37,1277.11,98.74,90.61
s,1377.5,1437.58,60.08,100.39
s,1540.73,1617.78,77.06,103.15
w,1701.8,1781.25,79.45,84.02
o,1887.39,1968.06,80.67,106.14
r,2051.58,2135.89,84.31,83.52
d,2227.21,2282.21,55.0,91.31
1,2383.57,2470.71,87.13,101.36
2,2543.98,2642.71,98.73,73.28
3,2731.7,2846.77,115.07,88.98
