key,press_time,release_time,dwell_time,flight_time
s,0.0,150.99,150.99,0.0
e,322.61,551.74,229.13,171.62
c,717.97,850.56,132.59,166.23
u,1049.13,1182.34,133.21,198.57
r,1345.5,1504.76,159.26,163.16
e,1557.01,1739.96,182.96,52.25
p,1855.0,2040.49,185.49,115.03
a,2168.92,2399.08,230.15,128.43
s,2554.81,2684.58,129.77,155.74
s,2870.46,3021.8,151.35,185.88
w,3178.23,3311.48,133.25,156.43
o,3487.96,3715.4,227.44,176.48
r,3924.1,4099.81,175.71,208.7
d,4324.32,4534.18,209.86,224.51
1,4672.12,4831.4,159.28,137.94
2,5004.74,5176.96,172.22,173.35
3,5351.13,5592.19,241.06,174.17
