key,press_time,release_time,dwell_time,flight_time
s,0.0,72.67,72.67,0.0
e,174.26,234.3,60.04,101.59
c,324.14,394.66,70.52,89.84
u,469.98,561.81,91.84,75.32
r,651.61,737.87,86.26,89.8
e,826.34,885.69,59.35,88.48
p,949.79,1042.95,93.16,64.1
a,1144.62,1247.1,102.48,101.68
s,1345.62,1407.57,61.95,98.52
s,1486.7,1563.21,76.51,79.14
w,1627.98,1681.73,53.74,64.77
o,1760.9,1824.39,63.49,79.17
r,1923.78,2009.56,85.78,99.39
d,2109.55,2163.5,53.95,99.99
1,2225.32,2315.15,89.83,61.83
2,2391.05,2480.0,88.94,75.9
3,2561.82,2656.2,94.37,81.83
