key,press_time,release_time,dwell_time,flight_time
s,0.0,59.76,59.76,0.0
e,139.11,219.82,80.71,79.34
c,301.43,372.96,71.53,81.61
u,464.47,522.3,57.83,91.51
r,581.01,654.18,73.17,58.71
e,721.69,797.09,75.4,67.51
p,887.46,984.41,96.94,90.37
a,1088.63,1149.68,61.05,104.22
s,1207.86,1283.05,75.19,58.18
s,1358.78,1417.93,59.14,75.74
w,1505.88,1579.44,73.56,87.95
o,1674.98,1759.77,84.78,95.54
r,1810.99,1891.3,80.31,51.22
d,2015.27,2072.24,56.97,123.97
1,2143.53,2241.4,97.87,71.29
2,2325.41,2400.59,75.19,84.0
3,2477.95,2576.74,98.79,77.35
