key,press_time,release_time,dwell_time,flight_time
s,0.0,113.07,113.07,0.0
e,264.64,395.42,130.78,151.57
c,456.05,531.86,75.81,60.63
u,629.85,723.38,93.52,98.0
r,822.32,964.5,142.18,98.95
e,1042.29,1152.16,109.86,77.79
p,1314.16,1441.76,127.61,162.0
a,1509.68,1626.04,116.36,67.92
s,1784.99,1908.62,123.63,158.95
s,2055.9,2132.68,76.79,147.28
w,2227.34,2300.29,72.94,94.66
o,2457.33,2571.78,114.45,157.05
r,2710.88,2844.73,133.85,139.09
d,3015.9,3169.89,153.99,171.18
1,3355.11,3515.02,159.91,185.22
2,3646.31,3765.93,119.63,131.29
3,3884.81,4044.48,159.66,118.88
