key,press_time,release_time,dwell_time,flight_time
s,0.0,70.83,70.83,0.0
e,202.21,292.11,89.9,131.37
c,447.91,591.57,143.67,155.8
u,757.15,884.26,127.11,165.57
r,1045.04,1207.54,162.5,160.78
e,1370.99,1452.91,81.92,163.45
p,1576.71,1729.46,152.76,123.79
a,1900.39,2011.39,111.0,170.93
s,2197.96,2340.23,142.27,186.57
s,2476.18,2516.18,40.0,135.95
w,2694.38,2860.16,165.78,178.19
o,2988.71,3101.78,113.07,128.55
r,3234.87,3351.69,116.82,133.09
d,3529.24,3656.51,127.28,177.55
1,3815.65,3999.53,183.89,159.13
2,4097.56,4227.13,129.56,98.03
3,4391.28,4577.58,186.3,164.16
