key,press_time,release_time,dwell_time,flight_time
s,0.0,154.22,154.22,0.0
e,247.91,354.52,106.61,93.69
c,473.92,609.72,135.79,119.4
u,739.91,891.63,151.72,130.19
r,1087.71,1215.24,127.53,196.08
e,1329.19,1460.97,131.78,113.95
p,1583.84,1706.49,122.65,122.88
a,1829.59,1949.82,120.23,123.1
s,2052.95,2179.24,126.3,103.12
s,2313.39,2418.59,105.21,134.14
w,2495.88,2609.66,113.78,77.29
o,2764.97,2868.18,103.21,155.31
r,2985.72,3128.45,142.73,117.54
d,3277.14,3406.96,129.82,148.69
1,3535.77,3667.63,131.86,128.81
2,3776.97,3955.04,178.07,109.34
3,4080.62,4226.15,145.52,125.59
