key,press_time,release_time,dwell_time,flight_time
s,0.0,153.53,153.53,0.0
e,326.28,456.04,129.76,172.75
c,592.57,714.86,122.29,136.53
u,908.8,1071.4,162.6,193.94
r,1206.41,1311.2,104.79,135.0
e,1460.57,1590.61,130.04,149.37
p,1687.06,1806.87,119.81,96.45
a,1884.72,2023.59,138.87,77.86
s,2120.28,2217.07,96.79,96.69
s,2430.06,2554.54,124.48,212.98
w,2733.42,2902.68,169.27,178.88
o,3015.41,3147.29,131.89,112.72
r,3260.76,3413.79,153.03,113.47
d,3517.66,3616.66,99.0,103.86
1,3763.46,3896.61,133.15,146.8
2,4038.0,4219.09,181.09,141.39
3,4312.47,4458.52,146.05,93.38
