key,press_time,release_time,dwell_time,flight_time
s,0.0,76.26,76.26,0.0
e,152.6,192.6,40.0,76.34
c,264.84,327.09,62.25,72.24
u,425.12,503.13,78.01,98.04
r,596.39,675.11,78.72,93.26
e,730.57,808.05,77.48,55.46
p,890.18,973.97,83.79,82.13
a,1073.38,1155.38,82.0,99.41
s,1212.74,1291.16,78.43,57.36
s,1403.81,1471.41,67.6,112.65
w,1546.58,1616.78,70.21,75.16
o,1715.12,1787.7,72.58,98.34
r,1868.07,1926.7,58.63,80.37
d,1999.36,2089.49,90.13,72.66
1,2176.82,2241.46,64.64,87.32
2,2319.84,2400.17,80.33,78.38
3,2462.12,2560.46,98.33,61.95
