key,press_time,release_time,dwell_time,flight_time
s,0.0,91.2,91.2,0.0
e,236.83,408.95,172.13,145.62
c,639.43,778.89,139.46,230.48
u,930.41,1064.01,133.6,151.52
r,1182.55,1396.08,213.53,118.54
e,1589.27,1786.28,197.01,193.19
p,1910.75,2026.95,116.2,124.47
a,2145.78,2306.23,160.45,118.83
s,2467.35,2634.65,167.3,161.12
s,2824.98,2957.26,132.28,190.33
w,3081.06,3223.96,142.89,123.81
o,3333.61,3534.19,200.58,109.65
r,3712.58,3868.45,155.87,178.39
d,3996.83,4158.52,161.69,128.38
1,4255.27,4476.64,221.37,96.75
2,4642.96,4866.65,223.7,166.32
3,5068.34,5300.18,231.84,201.69
