key,press_time,release_time,dwell_time,flight_time
s,0.0,56.74,56.74,0.0
e,183.82,325.37,141.55,127.08
c,470.9,557.06,86.16,145.53
u,670.31,758.76,88.45,113.25
r,895.93,1039.52,143.59,137.17
e,1172.67,1338.17,165.5,133.15
p,1452.75,1600.28,147.52,114.58
a,1706.6,1830.67,124.07,106.32
s,1965.6,2092.22,126.62,134.93
s,2186.16,2280.68,94.52,93.94
w,2407.19,2517.89,110.7,126.51
o,2674.14,2802.84,128.7,156.25
r,2905.13,3024.88,119.75,102.28
d,3096.62,3219.83,123.21,71.75
1,3337.89,3453.47,115.57,118.06
2,3575.99,3683.63,107.63,122.52
3,3769.95,3908.71,138.76,86.32
