key,press_time,release_time,dwell_time,flight_time
s,0.0,67.59,67.59,0.0
e,182.94,281.58,98.65,115.35
c,361.32,454.06,92.74,79.74
u,515.99,616.43,100.43,61.93
r,779.8,855.66,75.86,163.38
e,938.83,1021.06,82.23,83.17
p,1144.09,1223.54,79.45,123.03
a,1284.92,1376.82,91.9,61.38
s,1445.67,1491.91,46.24,68.85
s,1603.96,1691.9,87.94,112.05
w,1791.43,1866.6,75.17,99.53
o,1918.9,1996.36,77.46,52.3
r,2103.55,2187.9,84.36,107.18
d,2278.36,2372.0,93.65,90.45
1,2468.63,2588.1,119.47,96.63
2,2684.01,2772.99,88.98,95.9
3,2881.06,2990.81,109.75,108.07
