key,press_time,release_time,dwell_time,flight_time
s,0.0,184.95,184.95,0.0
e,401.11,533.39,132.27,216.16
c,702.64,853.7,151.06,169.25
u,1052.82,1266.82,214.0,199.12
r,1378.36,1666.44,288.08,111.54
e,1883.82,2101.61,217.8,217.38
p,2324.59,2529.34,204.75,222.98
a,2723.55,2978.75,255.19,194.21
s,3275.11,3456.01,180.9,296.36
s,3620.11,3865.84,245.73,164.1
w,4088.67,4245.48,156.81,222.84
o,4362.36,4551.12,188.76,116.88
r,4646.16,4811.1,164.95,95.03
d,5022.69,5158.96,136.27,211.59
1,5398.27,5643.12,244.85,239.31
2,5840.72,6019.8,179.08,197.59
3,6144.65,6424.12,279.47,124.85
