key,press_time,release_time,dwell_time,flight_time
s,0.0,124.1,124.1,0.0
e,267.69,368.47,100.78,143.6
c,499.17,642.3,143.13,130.7
u,765.15,878.65,113.5,122.85
r,1020.81,1179.81,159.0,142.17
e,1283.74,1362.49,78.75,103.93
p,1509.99,1646.13,136.14,147.5
a,1822.99,1958.68,135.69,176.86
s,2121.17,2184.35,63.18,162.49
s,2293.34,2399.56,106.22,108.99
w,2520.84,2611.75,90.9,121.28
o,2754.69,2885.49,130.8,142.94
r,3016.28,3129.22,112.94,130.8
d,3242.03,3367.75,125.72,112.81
1,3544.09,3701.5,157.42,176.34
2,3868.13,3986.62,118.49,166.63
3,4102.45,4243.99,141.54,115.83
