key,press_time,release_time,dwell_time,flight_time
s,0.0,90.15,90.15,0.0
e,176.9,277.74,100.83,86.76
c,355.94,458.03,102.09,78.2
u,545.33,604.68,59.35,87.3
r,736.58,802.9,66.32,131.89
e,937.42,1056.57,119.15,134.52
p,1165.2,1275.56,110.37,108.63
a,1345.95,1443.76,97.81,70.39
s,1555.45,1630.27,74.82,111.69
s,1766.04,1850.67,84.63,135.77
w,1941.82,2041.44,99.61,91.16
o,2156.2,2224.68,68.48,114.76
r,2312.58,2389.32,76.74,87.9
d,2508.26,2624.86,116.6,118.94
1,2695.92,2793.38,97.45,71.07
2,2868.41,3006.09,137.67,75.04
3,3114.66,3210.35,95.69,108.58
