key,press_time,release_time,dwell_time,flight_time
s,0.0,191.47,191.47,0.0
e,423.04,589.84,166.8,231.57
c,757.09,882.03,124.95,167.25
u,1096.98,1307.93,210.96,214.94
r,1535.56,1745.22,209.66,227.63
e,1904.32,2108.71,204.4,159.1
p,2290.97,2542.66,251.69,182.26
a,2675.41,2797.95,122.54,132.74
s,2999.59,3110.11,110.52,201.64
s,3295.44,3432.03,136.6,185.32
w,3614.31,3830.54,216.24,182.28
o,4146.1,4323.94,177.84,315.56
r,4573.47,4787.37,213.9,249.53
d,5016.28,5240.4,224.12,228.91
1,5435.58,5667.94,232.36,195.18
2,5799.33,6089.04,289.7,131.4
3,6141.59,6414.08,272.49,52.55
