key,press_time,release_time,dwell_time,flight_time
s,0.0,63.47,63.47,0.0
e,151.26,262.59,111.33,87.79
c,406.04,483.92,77.88,143.45
u,581.67,674.18,92.52,97.75
r,762.23,848.27,86.04,88.05
e,943.08,992.44,49.36,94.81
p,1072.15,1156.47,84.32,79.71
a,1297.23,1395.1,97.87,140.75
s,1489.63,1586.93,97.3,94.53
s,1660.45,1746.04,85.6,73.52
w,1840.2,1893.89,53.69,94.16
o,1985.1,2076.15,91.06,91.21
r,2142.98,2258.98,116.0,66.83
d,2352.13,2462.33,110.21,93.15
1,2618.57,2696.82,78.25,156.24
2,2824.82,2903.95,79.13,128.0
3,3013.84,3105.99,92.15,109.89
