key,press_time,release_time,dwell_time,flight_time
s,0.0,93.55,93.55,0.0
e,229.55,322.79,93.24,136.0
c,432.27,540.57,108.31,109.48
u,631.74,739.94,108.2,91.17
r,832.1,921.62,89.52,92.16
e,1004.04,1077.46,73.42,82.41
p,1188.99,1304.27,115.29,111.53
a,1456.63,1582.29,125.65,152.36
s,1690.94,1780.94,89.99,108.66
s,1903.27,1965.23,61.96,122.33
w,2108.21,2193.09,84.88,142.98
o,2287.33,2362.36,75.03,94.24
r,2467.19,2570.21,103.02,104.83
d,2644.79,2752.19,107.4,74.58
1,2830.35,2912.29,81.94,78.16
2,3020.76,3143.5,122.74,108.47
3,3253.63,3397.37,143.73,110.13
