key,press_time,release_time,dwell_time,flight_time
s,0.0,165.06,165.06,0.0
e,299.32,456.63,157.31,134.27
c,567.77,699.41,131.64,111.14
u,842.04,882.04,40.0,142.63
r,1034.65,1093.62,58.97,152.61
e,1417.77,1491.85,74.09,324.15
p,1612.7,1740.36,127.66,120.85
a,1885.98,2084.58,198.6,145.62
s,2163.14,2299.87,136.73,78.56
s,2557.14,2597.14,40.0,257.27
w,2655.83,2794.42,138.59,58.69
o,2965.39,3123.48,158.1,170.97
r,3302.75,3385.94,83.19,179.27
d,3500.94,3588.35,87.41,115.0
1,3723.45,3868.7,145.24,135.1
2,3999.36,4223.64,224.29,130.66
3,4333.04,4541.47,208.43,109.39
