key,press_time,release_time,dwell_time,flight_time
s,0.0,72.51,72.51,0.0
e,159.01,240.41,81.4,86.5
c,362.06,445.78,83.72,121.64
u,562.39,625.5,63.11,116.61
r,716.72,796.49,79.77,91.23
e,888.47,967.23,78.77,91.97
p,1074.29,1173.83,99.54,107.05
a,1291.11,1369.01,77.91,117.27
s,1480.69,1542.08,61.39,111.68
s,1641.63,1727.24,85.61,99.56
w,1814.93,1912.3,97.37,87.69
o,2037.38,2120.28,82.9,125.08
r,2190.1,2254.13,64.04,69.82
d,2352.76,2419.87,67.11,98.63
1,2495.05,2583.66,88.61,75.19
2,2665.97,2730.41,64.44,82.3
3,2778.44,2859.52,81.08,48.04
