key,press_time,release_time,dwell_time,flight_time
s,0.0,79.05,79.05,0.0
e,153.51,242.37,88.86,74.46
c,372.21,461.28,89.07,129.84
u,522.35,581.43,59.08,61.07
r,657.79,729.25,71.46,76.36
e,808.56,886.72,78.16,79.32
p,967.89,1050.09,82.2,81.17
a,1117.66,1192.15,74.49,67.56
s,1268.35,1343.36,75.01,76.2
s,1442.43,1513.19,70.76,99.08
w,1592.3,1668.57,76.27,79.11
o,1722.22,1808.82,86.61,53.65
r,1890.77,1952.92,62.16,81.94
d,2013.52,2090.37,76.85,60.59
1,2173.71,2247.72,74.0,83.34
2,2330.52,2423.39,92.87,82.81
3,2508.49,2574.92,66.43,85.1
