key,press_time,release_time,dwell_time,flight_time
s,0.0,194.67,194.67,0.0
e,286.54,535.67,249.13,91.87
c,749.53,923.93,174.39,213.86
u,1079.32,1311.62,232.3,155.39
r,1454.46,1688.43,233.96,142.85
e,1815.02,2038.21,223.19,126.59
p,2198.35,2502.08,303.73,160.15
a,2751.28,2908.54,157.26,249.2
s,3109.65,3325.58,215.93,201.11
s,3495.14,3678.08,182.94,169.56
w,3736.67,3946.04,209.37,58.59
o,4109.43,4354.55,245.12,163.4
r,4567.06,4863.34,296.28,212.51
d,5026.78,5164.65,137.87,163.44
1,5356.14,5613.71,257.58,191.49
2,5786.21,6055.55,269.34,172.5
3,6227.0,6432.28,205.27,171.45
