key,press_time,release_time,dwell_time,flight_time
s,0.0,111.64,111.64,0.0
e,238.78,337.13,98.35,127.14
c,458.31,584.35,126.03,121.18
u,710.34,804.49,94.15,126.0
r,943.04,1063.42,120.39,138.55
e,1179.79,1293.65,113.86,116.36
p,1452.91,1634.45,181.54,159.25
a,1735.08,1874.52,139.44,100.63
s,1982.02,2067.25,85.22,107.51
s,2236.13,2337.46,101.33,168.89
w,2475.74,2576.02,100.27,138.28
o,2727.83,2876.84,149.01,151.81
r,2992.97,3099.52,106.55,116.13
d,3250.07,3343.9,93.83,150.55
1,3467.67,3602.07,134.39,123.78
2,3786.14,3886.77,100.63,184.07
3,4032.33,4167.99,135.65,145.57
