key,press_time,release_time,dwell_time,flight_time
s,0.0,207.73,207.73,0.0
e,362.47,447.84,85.38,154.73
c,511.86,671.43,159.57,64.02
u,773.19,936.28,163.09,101.77
r,1180.06,1326.54,146.48,243.78
e,1356.14,1516.01,159.87,29.6
p,1670.09,1737.53,67.44,154.08
a,1937.28,2084.63,147.36,199.74
s,2272.27,2312.27,40.0,187.63
s,2374.02,2542.21,168.2,61.75
w,2593.21,2713.59,120.37,51.0
o,2868.34,2908.34,40.0,154.75
r,2933.34,3102.61,169.27,25.0
d,3179.82,3277.78,97.96,77.2
1,3417.83,3548.89,131.07,140.05
2,3689.61,3729.61,40.0,140.72
3,3871.41,3972.04,100.63,141.8
