key,press_time,release_time,dwell_time,flight_time
s,0.0,113.79,113.79,0.0
e,248.3,367.45,119.15,134.52
c,466.44,616.49,150.05,98.99
u,757.55,829.81,72.26,141.05
r,997.71,1156.25,158.54,167.9
e,1302.01,1454.68,152.68,145.76
p,1604.65,1786.48,181.84,149.96
a,1903.96,1989.39,85.43,117.47
s,2151.88,2283.33,131.44,162.49
s,2441.01,2565.13,124.12,157.69
w,2700.77,2794.43,93.66,135.64
o,2901.79,3035.25,133.46,107.36
r,3171.27,3268.9,97.64,136.02
d,3386.81,3474.55,87.74,117.91
1,3562.39,3707.8,145.41,87.84
2,3844.16,3981.47,137.31,136.36
3,4213.12,4396.51,183.39,231.65
