key,press_time,release_time,dwell_time,flight_time
s,0.0,126.67,126.67,0.0
e,239.48,368.35,128.88,112.81
c,508.26,650.31,142.06,139.9
u,869.86,1011.03,141.18,219.54
r,1104.0,1225.52,121.52,92.96
e,1367.12,1492.3,125.18,141.61
p,1624.83,1775.43,150.6,132.53
a,1870.69,2005.03,134.34,95.26
s,2119.38,2232.09,112.71,114.35
s,2324.33,2468.3,143.98,92.24
w,2580.77,2736.57,155.8,112.47
o,2874.83,2981.32,106.49,138.26
r,3147.52,3263.74,116.22,166.19
d,3363.81,3517.36,153.54,100.08
1,3682.24,3844.86,162.62,164.88
2,3986.98,4117.02,130.04,142.13
3,4273.58,4458.04,184.46,156.56
