key,press_time,release_time,dwell_time,flight_time
s,0.0,162.35,162.35,0.0
e,406.17,612.97,206.81,243.82
c,818.06,1015.01,196.95,205.08
u,1173.51,1290.08,116.57,158.5
r,1403.55,1599.14,195.59,113.46
e,1834.04,1987.81,153.77,234.9
p,2115.51,2285.21,169.7,127.69
a,2387.98,2554.33,166.35,102.77
s,2715.87,2851.16,135.28,161.54
s,3104.6,3331.76,227.16,253.44
w,3547.56,3678.95,131.4,215.8
o,3878.66,4071.21,192.55,199.7
r,4210.62,4358.16,147.54,139.42
d,4592.17,4737.39,145.22,234.01
1,4939.54,5191.32,251.79,202.14
2,5517.63,5730.61,212.98,326.31
3,5981.22,6154.99,173.77,250.61
