key,press_time,release_time,dwell_time,flight_time
s,0.0,162.83,162.83,0.0
e,338.68,533.2,194.52,175.85
c,642.86,849.44,206.58,109.66
u,976.02,1072.73,96.7,126.58
r,1308.12,1442.73,134.62,235.39
e,1650.99,1829.31,178.31,208.26
p,1976.04,2234.17,258.13,146.74
a,2440.06,2644.04,203.99,205.89
s,2900.82,3048.37,147.55,256.77
s,3333.3,3542.02,208.72,284.93
w,3898.52,4080.9,182.38,356.49
o,4224.49,4411.9,187.4,143.59
r,4597.7,4845.66,247.96,185.8
d,5061.14,5171.02,109.88,215.48
1,5419.67,5689.41,269.75,248.64
2,5852.62,6099.84,247.22,163.21
3,6301.96,6480.93,178.97,202.12
