key,press_time,release_time,dwell_time,flight_time
s,0.0,74.87,74.87,0.0
e,179.41,283.83,104.43,104.54
c,415.31,483.56,68.24,131.48
u,579.48,670.87,91.39,95.92
r,799.36,900.34,100.98,128.49
e,1005.33,1087.69,82.36,105.0
p,1164.52,1299.0,134.48,76.82
a,1399.6,1525.99,126.39,100.6
s,1636.8,1738.28,101.48,110.81
s,1857.68,1957.07,99.4,119.39
w,2037.99,2155.67,117.68,80.91
o,2287.66,2353.23,65.57,131.99
r,2501.46,2576.73,75.27,148.23
d,2694.4,2772.7,78.3,117.68
1,2885.51,2999.62,114.11,112.81
2,3105.77,3217.32,111.55,106.15
3,3331.91,3390.78,58.88,114.59
