key,press_time,release_time,dwell_time,flight_time
s,0.0,89.49,89.49,0.0
e,175.02,216.84,41.83,85.53
c,309.41,374.22,64.81,92.56
u,471.02,569.46,98.44,96.8
r,688.43,764.2,75.77,118.97
e,883.91,949.46,65.55,119.71
p,1029.99,1121.82,91.83,80.54
a,1212.15,1301.64,89.5,90.32
s,1411.4,1473.12,61.71,109.76
s,1552.64,1613.87,61.24,79.52
w,1718.87,1768.3,49.42,105.0
o,1848.16,1933.75,85.59,79.86
r,2010.13,2105.73,95.59,76.38
d,2193.93,2258.84,64.91,88.21
1,2314.08,2405.67,91.6,55.23
2,2488.89,2589.02,100.13,83.21
3,2676.78,2753.36,76.58,87.76
