key,press_time,release_time,dwell_time,flight_time
s,0.0,155.35,155.35,0.0
e,277.03,512.66,235.63,121.68
c,685.12,846.47,161.36,172.46
u,1000.37,1161.0,160.63,153.9
r,1378.44,1515.15,136.71,217.44
e,1616.38,1776.64,160.26,101.24
p,1993.99,2277.34,283.35,217.35
a,2408.75,2607.43,198.68,131.4
s,2780.11,2871.9,91.79,172.68
s,3037.64,3188.36,150.71,165.74
w,3315.34,3469.69,154.35,126.98
o,3673.63,3790.57,116.94,203.94
r,3911.76,4065.9,154.13,121.19
d,4247.19,4469.23,222.04,181.29
1,4650.54,4846.78,196.24,181.31
2,4991.12,5225.38,234.27,144.34
3,5342.74,5536.21,193.47,117.35
