key,press_time,release_time,dwell_time,flight_time
s,0.0,40.0,40.0,0.0
e,240.05,364.5,124.44,200.05
c,568.89,628.5,59.61,204.39
u,770.63,810.63,40.0,142.13
r,922.77,1045.36,122.6,112.13
e,1285.21,1384.61,99.4,239.85
p,1563.83,1603.83,40.0,179.22
a,1805.69,1855.19,49.5,201.86
s,1953.3,2073.12,119.82,98.11
s,2098.12,2165.45,67.34,25.0
w,2306.75,2507.25,200.49,141.3
o,2741.57,2859.84,118.26,234.33
r,3031.74,3150.89,119.15,171.9
d,3300.08,3436.71,136.63,149.19
1,3504.15,3656.85,152.7,67.44
2,3750.96,3921.31,170.36,94.11
3,4067.08,4243.43,176.34,145.77
