key,press_time,release_time,dwell_time,flight_time
s,0.0,59.27,59.27,0.0
e,196.15,250.41,54.26,136.88
c,356.14,462.31,106.17,105.73
u,562.49,642.64,80.15,100.17
r,721.45,829.91,108.47,78.81
e,898.29,977.19,78.9,68.37
p,1083.26,1194.54,111.28,106.07
a,1310.48,1384.54,74.06,115.95
s,1476.37,1559.95,83.58,91.83
s,1663.42,1749.14,85.72,103.48
w,1823.69,1913.85,90.16,74.55
o,2017.66,2102.99,85.33,103.81
r,2185.94,2276.7,90.75,82.95
d,2382.99,2459.12,76.13,106.3
1,2577.74,2708.3,130.55,118.62
2,2786.52,2874.62,88.1,78.22
3,2988.7,3066.88,78.19,114.08
