key,press_time,release_time,dwell_time,flight_time
s,0.0,111.15,111.15,0.0
e,248.92,391.27,142.35,137.77
c,564.51,682.0,117.5,173.24
u,863.72,1004.18,140.47,181.71
r,1129.0,1256.24,127.24,124.81
e,1421.47,1547.54,126.07,165.23
p,1653.71,1776.59,122.89,106.17
a,1905.33,2053.06,147.73,128.73
s,2217.67,2299.97,82.3,164.6
s,2427.22,2545.91,118.69,127.25
w,2759.63,2877.7,118.07,213.72
o,3013.94,3157.07,143.13,136.24
r,3288.52,3427.98,139.47,131.44
d,3598.08,3749.24,151.17,170.09
1,3967.63,4147.99,180.35,218.39
2,4312.86,4486.42,173.56,164.88
3,4625.54,4752.12,126.58,139.12
