key,press_time,release_time,dwell_time,flight_time
s,0.0,129.55,129.55,0.0
e,263.73,420.54,156.81,134.18
c,559.65,674.47,114.82,139.12
u,760.54,880.27,119.73,86.07
r,1006.36,1141.95,135.58,126.09
e,1275.78,1395.96,120.18,133.84
p,1503.7,1653.37,149.67,107.74
a,1803.83,1896.1,92.27,150.46
s,2084.89,2203.8,118.91,188.79
s,2315.75,2466.5,150.76,111.95
w,2615.67,2733.57,117.91,149.16
o,2851.22,2988.08,136.85,117.65
r,3125.78,3252.84,127.06,137.7
d,3416.84,3564.91,148.07,163.99
1,3665.81,3788.83,123.02,100.9
2,3944.1,4096.88,152.79,155.27
3,4180.07,4359.68,179.61,83.19
