key,press_time,release_time,dwell_time,flight_time
s,0.0,135.62,135.62,0.0
e,218.28,335.94,117.66,82.65
c,501.77,586.16,84.39,165.83
u,709.06,823.51,114.45,122.91
r,1014.64,1093.32,78.68,191.13
e,1167.91,1286.5,118.59,74.59
p,1454.59,1568.5,113.91,168.08
a,1703.92,1851.97,148.05,135.42
s,1959.16,2046.07,86.91,107.19
s,2179.33,2288.13,108.81,133.26
w,2478.54,2599.75,121.21,190.41
o,2703.43,2829.19,125.76,103.68
r,2932.96,3004.95,71.99,103.78
d,3169.75,3289.66,119.9,164.81
1,3380.88,3533.86,152.98,91.22
2,3690.57,3842.74,152.18,156.71
3,3957.54,4078.75,121.21,114.79
