key,press_time,release_time,dwell_time,flight_time
s,0.0,162.46,162.46,0.0
e,369.61,666.39,296.78,207.15
c,949.49,1141.54,192.05,283.1
u,1342.8,1560.53,217.73,201.27
r,1807.44,1936.14,128.7,246.91
e,2254.43,2488.7,234.27,318.29
p,2751.42,2966.67,215.25,262.72
a,3146.57,3397.77,251.21,179.89
s,3679.39,4013.12,333.73,281.61
s,4193.69,4397.87,204.18,180.57
w,4725.63,4946.48,220.84,327.77
o,5309.84,5531.14,221.3,363.37
r,5771.37,6030.99,259.62,240.23
d,6180.69,6471.54,290.86,149.69
1,6722.11,7035.2,313.09,250.57
2,7115.12,7254.02,138.9,79.92
3,7511.39,7790.07,278.68,257.37
