key,press_time,release_time,dwell_time,flight_time
s,0.0,122.5,122.5,0.0
e,345.58,459.99,114.42,223.08
c,556.78,660.84,104.06,96.79
u,865.89,951.81,85.93,205.05
r,1045.27,1158.98,113.72,93.46
e,1279.79,1418.17,138.38,120.81
p,1572.08,1746.31,174.24,153.91
a,1875.9,2022.28,146.38,129.59
s,2047.28,2160.82,113.53,25.0
s,2233.12,2317.48,84.37,72.3
w,2446.89,2536.3,89.41,129.41
o,2653.38,2834.24,180.86,117.08
r,2952.93,3074.99,122.06,118.69
d,3197.17,3326.76,129.59,122.17
1,3414.59,3520.6,106.0,87.83
2,3656.07,3781.79,125.73,135.47
3,3884.96,3995.56,110.59,103.17
