key,press_time,release_time,dwell_time,flight_time
s,0.0,108.22,108.22,0.0
e,232.11,398.82,166.71,123.88
c,565.49,690.9,125.41,166.68
u,809.38,929.72,120.34,118.48
r,1051.91,1170.69,118.78,122.19
e,1319.77,1407.12,87.35,149.08
p,1493.86,1642.33,148.47,86.75
a,1838.52,1920.32,81.8,196.19
s,2086.91,2163.6,76.69,166.58
s,2361.52,2534.56,173.04,197.92
w,2669.94,2805.39,135.45,135.38
o,2911.8,3070.02,158.22,106.41
r,3146.32,3314.9,168.58,76.3
d,3509.48,3667.24,157.76,194.58
1,3739.14,3899.41,160.28,71.9
2,4040.57,4178.42,137.85,141.16
3,4354.37,4557.57,203.2,175.95
